,Date,Equally-Weighted,Minimum-Variance,Maximum-Diversification,Inverse-Volatility,Equal-Risk-Contribution,HRP,HERC
0,2007-06-01,0.0032069830570252227,-0.002881218341209369,-0.0020525164670262574,0.0028320531536071324,0.0015291052048930216,0.00048485093917425903,0.004878274656484831
1,2007-06-04,-0.006194753044411885,-0.00445844873527047,-0.0026867993916397516,-0.006626627015001208,-0.004710649954880763,-0.00423921197440931,-0.013801502624052225
2,2007-06-05,0.002713927551601791,0.004705956716428728,0.006210330067239746,0.0019073774695670728,0.0030725668797168333,0.003471657374472598,-0.0032956641315968213
3,2007-06-06,-0.005282159270378773,-0.004516616566388362,-0.007005187997178516,-0.004409797968977579,-0.004587730375103556,-0.003892746650906937,-0.004464630530346534
4,2007-06-07,0.0007296570892095089,-0.0012876454547301607,-0.0007197699531065083,1.9488298566836795e-05,-0.00028270070676863796,-0.00026972911154612576,0.0007129474173044202
5,2007-06-08,-0.01653753281685212,-0.00810436849070743,-0.012374914311933527,-0.015266198202228347,-0.015422808607402616,-0.012203143731528617,-0.01814996512137692
6,2007-06-11,0.007506395789237814,-0.004373697444841167,-0.0034306425593568176,0.006907797691711977,0.005128056395584491,0.0018393092659890677,0.011399413547332954
7,2007-06-12,-0.005274835539667679,0.000879647441124014,-0.00074882907665432,-0.0041415297858336635,-0.0034181663532751,-0.0007441297784562304,-0.00674823801813748
8,2007-06-13,-0.001063544303588639,-0.00429644249948315,-0.0030200360340483404,-0.0014124879676470558,-0.0015547840301031691,-0.002238824432244754,-0.002896826672447412
9,2007-06-14,0.008463924054196869,0.0019391043344435697,0.0044324403743617865,0.007348281851836489,0.0061975694595189776,0.0037294207930084955,0.011702470500364723
10,2007-06-15,0.006968083621143586,0.0009896171379940723,0.004917084948905295,0.005384180783523838,0.006474095902597101,0.004805942268234807,0.001902564409171482
11,2007-06-18,0.0030834165043579433,-0.0017365534492864193,-0.00032738595949913056,0.0031888270867645296,0.0030126001601109677,0.0010695225200456153,0.004835540280249415
12,2007-06-19,-0.0035147350012969137,-0.0012799480418329771,-0.001953147226321215,-0.0030122606968496926,-0.003092375393945582,-0.002184960839866588,-0.00493501100729806
13,2007-06-20,0.004954070050161421,0.0032754911660144324,0.002793977540308914,0.004980099284947445,0.004942701305071994,0.004934335048581413,0.004334477061101385
14,2007-06-21,-0.00345839439111352,-0.0004388004945241719,0.0008243929454545783,-0.0046693776501602665,-0.0036679310720542637,-0.002910286639084115,-0.006891103522388629
15,2007-06-22,-0.005865822292973194,-0.0028059794471829718,-0.004074420325592413,-0.005801339951021121,-0.005364889733177732,-0.0042633234970762685,-0.006544720656794945
16,2007-06-25,-0.011190920283999577,-0.01109813076351675,-0.004784340858530231,-0.011475846256492011,-0.011259329498984678,-0.012460682863269144,-0.007536807228808914
17,2007-06-26,-0.007894276673720843,-0.004787401740230567,-0.005493574606142968,-0.007986283668404997,-0.007523951578746802,-0.005979375045365465,-0.01073801363747933
18,2007-06-27,-0.011379069548160042,-0.008406383994377964,-0.009747833978024024,-0.010615429100478132,-0.010670129672927315,-0.009976903084444532,-0.011229810438788361
19,2007-06-28,0.0041013729098942475,0.0035304502704572183,0.0037180481578258542,0.004087633875938226,0.004014123383352637,0.003367655631377261,0.004481289291222015
20,2007-06-29,0.004978847332327722,0.007381816961763174,0.004539407066129642,0.0058472439805322225,0.005389090463742281,0.0064622392216169946,0.008219136839975763
21,2007-07-02,0.0007310861683005609,-0.00436869987059901,-0.002270098951426292,0.00019406161630256718,-0.0004519711479121539,-0.0006984897365743435,-0.000343392441602933
22,2007-07-03,0.0024967507919988643,-0.0044922230751343484,-0.0034674788480861,0.0031932504977167024,0.0025547905140115195,-0.0008086353719101088,0.0073973279690744435
23,2007-07-04,6.3252840637621735e-06,-0.0007155086272394413,-0.0009731494869193298,4.474607491193563e-05,-0.00019141015119818671,-0.0006533739337018302,0.0006012445145084519
24,2007-07-05,0.0007004675996267429,0.005165099362323178,0.004110914934417468,0.0007053522115448941,0.0014403444508305553,0.0026053760058150034,-0.0023578340137238455
25,2007-07-06,0.004280338375598367,0.0012543071389363922,0.0007369948592988861,0.004738327814256611,0.0038517736008705427,0.0027244671943147543,0.0053996389547517456
26,2007-07-09,-0.0033184104533892787,0.0014496920408719378,0.003697248708677029,-0.005347838889191966,-0.002152460713595884,-0.001761154165397109,-0.015212248496170498
27,2007-07-10,-0.0030592578749058874,-0.0023058614389519106,-0.00426165897985602,-0.002172663621415377,-0.002669377637161438,-0.003042232885102147,0.0001585565325070208
28,2007-07-11,-0.0016631945711034837,-0.00023464465711786506,0.001920962421790305,-0.0025912335850830593,-0.0016326857569656,-0.0013757233896849641,-0.004191450418953586
29,2007-07-12,0.002015403207576029,0.00347460362332535,0.0027277945573128287,0.002650009068095074,0.0028618883596121213,0.0027409384942552765,0.0029658224816918478
30,2007-07-13,0.002740970055347198,0.005124415350658092,0.005835878377914015,0.002350310538533466,0.002189362574599239,0.003654058360358514,0.00036610037333753396
31,2007-07-16,0.0010595665265584677,-0.003040162767708327,-0.00028650181788262473,0.00015228136660776735,-6.758879631404085e-06,-0.0012579963283073225,-0.0003674558491657861
32,2007-07-17,-0.003071037106252279,0.0032028464482390176,0.0003003569884146729,-0.002149945228654464,-0.0017576858840579017,-3.922003706542431e-05,-0.004378618906950071
